,smiles,string,deltaGmin,A2_normalized,deltaGmin_cat,A2_normalized_cat,num_[W],max_[W],num_[Tr],max_[Tr],num_[Ta],max_[Ta],num_[R],max_[R],[W],[W],[Tr],[Tr],[Ta],[Ta],[R],[R],rel_shannon,length
1552,[Tr][Ta][Ta][Ta][Ta][W][R][R][R][Tr][R][R][W][R][R][W][Tr][R][Tr][Tr][Ta][Ta][Ta][Ta][Tr][Tr][W][Tr],B-A-A-A-A-W-R-R-R-B-R-R-W-R-R-W-B-R-B-B-A-A-A-A-B-B-W-B,-13.470374155555552,-0.0909350115267767,small,very small,0.0,0,0.2857142857142857,2,0.2857142857142857,4,0.4285714285714285,3,4.0,0.1428571428571428,8.0,0.2857142857142857,8.0,0.2857142857142857,8.0,0.2857142857142857,0.4056725780671159,28
1553,[W][Ta][Ta][Tr][W][R][Tr][R][Tr][Tr][R][W][R][R][Tr][Ta][Ta][Tr][W][Ta][Ta][R][R][Tr][Ta][R][Ta][Tr],W-A-A-B-W-R-B-R-B-B-R-W-R-R-B-A-A-B-W-A-A-R-R-B-A-R-A-B,-12.38564942222222,-0.2667512594405728,medium,very small,0.0,0,0.1666666666666666,2,0.5,2,0.3333333333333333,2,4.0,0.1428571428571428,8.0,0.2857142857142857,8.0,0.2857142857142857,8.0,0.2857142857142857,0.4056725780671159,28
1554,[Tr][R][Tr][Ta][Tr][Tr][R][R][Tr][R][W][Ta][Ta][Tr][W][R][Tr][R][Ta][R][W][W][Ta][Ta][R][Tr][Ta][Ta],B-R-B-A-B-B-R-R-B-R-W-A-A-B-W-R-B-R-A-R-W-W-A-A-R-B-A-A,-13.04604964444444,0.2923693886583615,small,very large,0.1666666666666666,2,0.1666666666666666,2,0.5,2,0.1666666666666666,2,4.0,0.1428571428571428,8.0,0.2857142857142857,8.0,0.2857142857142857,8.0,0.2857142857142857,0.4056725780671159,28
1555,[Tr][R][R][R][Tr][Tr][Ta][Ta][W][W][Tr][W][Ta][Ta][R][Ta][R][W][W][R][Ta][Tr][Tr][Ta][Ta][R][Tr][Tr][W][R],B-R-R-R-B-B-A-A-W-W-B-W-A-A-R-A-R-W-W-R-A-B-B-A-A-R-B-B-W-R,-13.224600066666666,0.1557946939071663,small,large,0.2222222222222222,2,0.3333333333333333,2,0.3333333333333333,2,0.1111111111111111,3,6.0,0.2,8.0,0.2666666666666666,8.0,0.2666666666666666,8.0,0.2666666666666666,0.405531376070453,30
1556,[Tr][W][Ta][R][Ta][Ta][Tr][Ta][R][Tr][Tr][Ta][W][R][Tr][R][Tr][R][Ta][Tr][W][W][Ta][W][R][W][Ta][Tr][R][R],B-W-A-R-A-A-B-A-R-B-B-A-W-R-B-R-B-R-A-B-W-W-A-W-R-W-A-B-R-R,-12.521935333333335,0.0444881638214016,medium,small,0.25,2,0.25,2,0.25,2,0.25,2,6.0,0.2,8.0,0.2666666666666666,8.0,0.2666666666666666,8.0,0.2666666666666666,0.405531376070453,30
1557,[Ta][Ta][W][Tr][R][R][Tr][R][Tr][W][W][Tr][Tr][Ta][Ta][Ta][W][W][Ta][Tr][Tr][Ta][R][Ta][R][W][R][R][Tr][R],A-A-W-B-R-R-B-R-B-W-W-B-B-A-A-A-W-W-A-B-B-A-R-A-R-W-R-R-B-R,-13.186486666666667,0.3419774910733327,small,very large,0.25,2,0.25,2,0.25,3,0.25,2,6.0,0.2,8.0,0.2666666666666666,8.0,0.2666666666666666,8.0,0.2666666666666666,0.405531376070453,30
1558,[W][W][Ta][Ta][R][Tr][Ta][R][Tr][Ta][Tr][W][W][Tr][W][Ta][R][R][Ta][R][Ta][Tr][Tr][Tr][R][Ta][R][Tr][W][R],W-W-A-A-R-B-A-R-B-A-B-W-W-B-W-A-R-R-A-R-A-B-B-B-R-A-R-B-W-R,-12.326027755555558,0.1641072633479017,medium,large,0.4,2,0.2,3,0.2,2,0.2,2,6.0,0.2,8.0,0.2666666666666666,8.0,0.2666666666666666,8.0,0.2666666666666666,0.405531376070453,30
1559,[Tr][W][Tr][Ta][W][Ta][Ta][R][Tr][R][Ta][Ta][Ta][R][Ta][W][R][W][R][R][Ta][W][W][Tr][Tr][Tr][R][R][Tr][Tr],B-W-B-A-W-A-A-R-B-R-A-A-A-R-A-W-R-W-R-R-A-W-W-B-B-B-R-R-B-B,-12.45496753333333,0.26899534884768,medium,very large,0.1428571428571428,2,0.2857142857142857,3,0.2857142857142857,3,0.2857142857142857,2,6.0,0.2,8.0,0.2666666666666666,8.0,0.2666666666666666,8.0,0.2666666666666666,0.405531376070453,30
1560,[Ta][R][Ta][W][Ta][Ta][R][Tr][W][Tr][W][W][Ta][R][Tr][Tr][W][Tr][R][W][Tr][R][Ta][R][Tr][R][Ta][Ta][W][W][R][Tr],A-R-A-W-A-A-R-B-W-B-W-W-A-R-B-B-W-B-R-W-B-R-A-R-B-R-A-A-W-W-R-B,-12.002950111111112,0.1606006810826737,medium,large,0.4,2,0.2,2,0.4,2,0.0,0,8.0,0.25,8.0,0.25,8.0,0.25,8.0,0.25,0.4,32
1561,[W][Ta][R][Ta][W][Ta][Tr][Tr][Ta][W][R][Tr][Ta][R][R][W][Tr][Tr][Ta][W][R][W][Tr][Ta][R][R][W][Tr][Tr][W][R][Ta],W-A-R-A-W-A-B-B-A-W-R-B-A-R-R-W-B-B-A-W-R-W-B-A-R-R-W-B-B-W-R-A,-11.26312675555556,-0.0808547916542948,medium,very small,0.0,0,0.6,2,0.0,0,0.4,2,8.0,0.25,8.0,0.25,8.0,0.25,8.0,0.25,0.4,32
1562,[R][W][Ta][Ta][R][R][R][Tr][W][Ta][Ta][R][W][W][Ta][W][R][Tr][R][W][Tr][W][Tr][W][Ta][Tr][Ta][Tr][Ta][Tr][Tr][R],R-W-A-A-R-R-R-B-W-A-A-R-W-W-A-W-R-B-R-W-B-W-B-W-A-B-A-B-A-B-B-R,-11.697964822222223,0.2091694408911535,medium,large,0.2,2,0.2,2,0.4,2,0.2,3,8.0,0.25,8.0,0.25,8.0,0.25,8.0,0.25,0.4,32
1563,[Ta][Ta][Ta][Tr][R][Tr][Tr][R][R][R][Ta][Ta][Tr][W][Tr][W][W][Ta][W][Tr][R][Tr][W][W][Tr][W][Ta][R][R][W][Ta][R],A-A-A-B-R-B-B-R-R-R-A-A-B-W-B-W-W-A-W-B-R-B-W-W-B-W-A-R-R-W-A-R,-13.446815177777786,0.1829259982156118,small,large,0.2857142857142857,2,0.1428571428571428,2,0.2857142857142857,3,0.2857142857142857,3,8.0,0.25,8.0,0.25,8.0,0.25,8.0,0.25,0.4,32
1564,[Tr][W][Tr][R][R][Tr][R][R][W][Ta][Ta][R][Ta][W][W][Tr][R][Ta][Tr][Ta][Tr][W][R][W][W][Tr][Ta][W][R][Ta][Tr][Ta],B-W-B-R-R-B-R-R-W-A-A-R-A-W-W-B-R-A-B-A-B-W-R-W-W-B-A-W-R-A-B-A,-12.309957466666663,0.0631072343918169,medium,medium,0.4,2,0.0,0,0.2,2,0.4,2,8.0,0.25,8.0,0.25,8.0,0.25,8.0,0.25,0.4,32
1565,[W][W][R][Ta][W][W][Tr][Ta][R][R][Tr][W][Ta][Ta][Ta][Tr][Tr][R][Tr][Tr][Tr][Tr][R][Ta][Ta][Ta][W][R][W][W][W][R][W][R],W-W-R-A-W-W-B-A-R-R-B-W-A-A-A-B-B-R-B-B-B-B-R-A-A-A-W-R-W-W-W-R-W-R,-10.50813137777778,0.2192196761488067,large,large,0.375,3,0.25,4,0.25,3,0.125,2,10.0,0.2941176470588235,8.0,0.2352941176470588,8.0,0.2352941176470588,8.0,0.2352941176470588,0.3917037174801607,34
1566,[Ta][Ta][Ta][Tr][W][Ta][R][Ta][Ta][W][Tr][Tr][Tr][Tr][R][W][R][W][W][R][Tr][Ta][R][W][Ta][W][W][W][R][R][Tr][W][R][Tr],A-A-A-B-W-A-R-A-A-W-B-B-B-B-R-W-R-W-W-R-B-A-R-W-A-W-W-W-R-R-B-W-R-B,-10.778209733333332,0.0962930354867417,large,medium,0.3333333333333333,3,0.1666666666666666,4,0.3333333333333333,3,0.1666666666666666,2,10.0,0.2941176470588235,8.0,0.2352941176470588,8.0,0.2352941176470588,8.0,0.2352941176470588,0.3917037174801607,34
1567,[Ta][W][Ta][Tr][W][W][Tr][Tr][W][W][W][R][W][R][R][Tr][W][W][Tr][Tr][Tr][Ta][Ta][Ta][Ta][W][Ta][R][R][R][Tr][R][Ta][R],A-W-A-B-W-W-B-B-W-W-W-R-W-R-R-B-W-W-B-B-B-A-A-A-A-W-A-R-R-R-B-R-A-R,-11.90368528888888,-0.12846418331032,medium,very small,0.375,3,0.25,3,0.125,4,0.25,3,10.0,0.2941176470588235,8.0,0.2352941176470588,8.0,0.2352941176470588,8.0,0.2352941176470588,0.3917037174801607,34
1568,[Tr][Ta][Tr][R][W][W][R][W][R][R][R][R][Ta][R][W][Tr][Ta][W][R][Tr][Tr][W][W][Tr][Ta][Tr][Ta][W][W][W][Tr][Ta][Ta][Ta],B-A-B-R-W-W-R-W-R-R-R-R-A-R-W-B-A-W-R-B-B-W-W-B-A-B-A-W-W-W-B-A-A-A,-11.226465355555552,0.2540415966395168,medium,very large,0.5,3,0.1666666666666666,2,0.1666666666666666,3,0.1666666666666666,4,10.0,0.2941176470588235,8.0,0.2352941176470588,8.0,0.2352941176470588,8.0,0.2352941176470588,0.3917037174801607,34
1569,[Ta][W][Ta][Ta][W][R][W][Ta][W][W][R][W][Ta][W][W][Tr][R][Ta][R][Tr][R][W][Ta][Tr][R][Tr][Tr][R][W][Tr][Ta][R][Tr][Tr],A-W-A-A-W-R-W-A-W-W-R-W-A-W-W-B-R-A-R-B-R-W-A-B-R-B-B-R-W-B-A-R-B-B,-10.479138600000002,0.0223182440630938,large,small,0.4,2,0.4,2,0.2,2,0.0,0,10.0,0.2941176470588235,8.0,0.2352941176470588,8.0,0.2352941176470588,8.0,0.2352941176470588,0.3917037174801607,34
1570,[Tr][W][W][R][R][R][W][Ta][Tr][W][R][W][Ta][Tr][Ta][W][Ta][Tr][W][R][Ta][W][W][R][Ta][Tr][Ta][R][Tr][W][Tr][W][Tr][R][Ta][W],B-W-W-R-R-R-W-A-B-W-R-W-A-B-A-W-A-B-W-R-A-W-W-R-A-B-A-R-B-W-B-W-B-R-A-W,-9.874609688888889,0.0270610833221558,large,small,0.6666666666666666,2,0.0,0,0.0,0,0.3333333333333333,3,12.0,0.3333333333333333,8.0,0.2222222222222222,8.0,0.2222222222222222,8.0,0.2222222222222222,0.3820050582263681,36
1571,[R][Tr][Tr][W][Tr][Ta][Tr][Tr][W][R][W][Ta][R][R][W][W][R][Tr][Tr][Ta][W][W][W][Ta][W][Tr][R][W][R][R][Ta][Ta][W][W][Ta][Ta],R-B-B-W-B-A-B-B-W-R-W-A-R-R-W-W-R-B-B-A-W-W-W-A-W-B-R-W-R-R-A-A-W-W-A-A,-10.557337088888882,0.2733353354195804,large,very large,0.3,3,0.3,2,0.2,2,0.2,2,12.0,0.3333333333333333,8.0,0.2222222222222222,8.0,0.2222222222222222,8.0,0.2222222222222222,0.3820050582263681,36
1572,[Ta][R][Ta][R][R][W][W][Tr][R][Tr][W][Tr][W][R][W][Tr][Tr][W][Tr][W][Ta][W][Tr][Ta][R][W][R][W][Ta][Ta][Ta][W][Tr][Ta][R][W],A-R-A-R-R-W-W-B-R-B-W-B-W-R-W-B-B-W-B-W-A-W-B-A-R-W-R-W-A-A-A-W-B-A-R-W,-10.337104311111114,0.0436513903909948,large,small,0.25,2,0.25,2,0.25,3,0.25,2,12.0,0.3333333333333333,8.0,0.2222222222222222,8.0,0.2222222222222222,8.0,0.2222222222222222,0.3820050582263681,36
1573,[W][R][Tr][Ta][R][R][Tr][Tr][Ta][W][W][W][Tr][W][R][W][Tr][R][W][Ta][W][R][Ta][W][Tr][R][Ta][Ta][Ta][Tr][W][Tr][W][W][Ta][R],W-R-B-A-R-R-B-B-A-W-W-W-B-W-R-W-B-R-W-A-W-R-A-W-B-R-A-A-A-B-W-B-W-W-A-R,-10.47928226666667,0.0924594857884986,large,medium,0.4,3,0.2,2,0.2,3,0.2,2,12.0,0.3333333333333333,8.0,0.2222222222222222,8.0,0.2222222222222222,8.0,0.2222222222222222,0.3820050582263681,36
1574,[R][Tr][R][W][Tr][W][R][R][Tr][Ta][Ta][W][W][Tr][Ta][W][Ta][R][Tr][R][Ta][W][Tr][W][W][W][Tr][R][Tr][Ta][W][Ta][W][W][R][Ta],R-B-R-W-B-W-R-R-B-A-A-W-W-B-A-W-A-R-B-R-A-W-B-W-W-W-B-R-B-A-W-A-W-W-R-A,-9.732849377777775,0.0757073144660974,large,medium,0.6,3,0.0,0,0.2,2,0.2,2,12.0,0.3333333333333333,8.0,0.2222222222222222,8.0,0.2222222222222222,8.0,0.2222222222222222,0.3820050582263681,36
1575,[Tr][Tr][R][Ta][W][Ta][R][Tr][Ta][R][Ta][R][Tr][Tr][Ta][W][Tr][Ta][Ta][R][R][Ta][Ta][R][R][W][Tr][Ta][W][Tr],B-B-R-A-W-A-R-B-A-R-A-R-B-B-A-W-B-A-A-R-R-A-A-R-R-W-B-A-W-B,-14.18032200000001,0.1633193113169325,small,large,0.0,0,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,4.0,0.1333333333333333,8.0,0.2666666666666666,10.0,0.3333333333333333,8.0,0.2666666666666666,0.3939184145881065,30
1576,[Tr][R][Ta][Ta][R][Tr][W][R][Tr][R][Tr][Ta][Ta][R][W][R][W][W][Ta][Ta][Ta][Tr][R][Ta][R][Ta][Tr][Tr][Tr][Ta],B-R-A-A-R-B-W-R-B-R-B-A-A-R-W-R-W-W-A-A-A-B-R-A-R-A-B-B-B-A,-14.104221022222228,-0.0977581093610825,small,very small,0.2,2,0.2,3,0.6,3,0.0,0,4.0,0.1333333333333333,8.0,0.2666666666666666,10.0,0.3333333333333333,8.0,0.2666666666666666,0.3939184145881065,30
1577,[Tr][R][Tr][Tr][Tr][R][Ta][Ta][W][Ta][W][Ta][R][R][Tr][Ta][Ta][R][R][Ta][W][Ta][R][Ta][Ta][Tr][Tr][W][Tr][R],B-R-B-B-B-R-A-A-W-A-W-A-R-R-B-A-A-R-R-A-W-A-R-A-A-B-B-W-B-R,-14.754246244444436,-0.0413633557646779,small,small,0.0,0,0.2857142857142857,3,0.4285714285714285,2,0.2857142857142857,2,4.0,0.1333333333333333,8.0,0.2666666666666666,10.0,0.3333333333333333,8.0,0.2666666666666666,0.3939184145881065,30
1578,[R][Tr][Tr][Ta][Tr][Ta][Ta][Ta][R][W][R][R][Ta][W][Tr][R][Ta][R][Tr][Ta][Tr][R][Ta][W][Ta][W][Tr][Tr][Ta][R],R-B-B-A-B-A-A-A-R-W-R-R-A-W-B-R-A-R-B-A-B-R-A-W-A-W-B-B-A-R,-14.612814600000002,0.1613784503153539,small,large,0.0,0,0.5,2,0.25,3,0.25,2,4.0,0.1333333333333333,8.0,0.2666666666666666,10.0,0.3333333333333333,8.0,0.2666666666666666,0.3939184145881065,30
1579,[Ta][R][Ta][Ta][R][R][W][Tr][R][W][R][W][R][Tr][Tr][Tr][Tr][Ta][R][Ta][Tr][R][Ta][Tr][W][Ta][Tr][Ta][Ta][Ta],A-R-A-A-R-R-W-B-R-W-R-W-R-B-B-B-B-A-R-A-B-R-A-B-W-A-B-A-A-A,-14.010603399999988,0.0152656633223099,small,small,0.0,0,0.25,4,0.5,3,0.25,2,4.0,0.1333333333333333,8.0,0.2666666666666666,10.0,0.3333333333333333,8.0,0.2666666666666666,0.3939184145881065,30
1580,[R][R][Tr][R][Ta][Tr][Tr][Ta][W][Tr][W][R][Ta][Tr][W][Ta][R][Ta][Tr][W][R][W][R][Ta][R][Ta][Ta][Tr][Tr][Ta][Ta][W],R-R-B-R-A-B-B-A-W-B-W-R-A-B-W-A-R-A-B-W-R-W-R-A-R-A-A-B-B-A-A-W,-14.075362333333327,0.1382588569884233,small,large,0.0,0,0.4,2,0.4,2,0.2,2,6.0,0.1875,8.0,0.25,10.0,0.3125,8.0,0.25,0.3954434002924965,32
1581,[Tr][R][W][R][W][Ta][W][Tr][Tr][R][W][R][Tr][Tr][Tr][Ta][Ta][Ta][Tr][R][Ta][Ta][R][R][Ta][W][Tr][W][Ta][R][Ta][Ta],B-R-W-R-W-A-W-B-B-R-W-R-B-B-B-A-A-A-B-R-A-A-R-R-A-W-B-W-A-R-A-A,-13.32109486666665,0.2394611885057516,small,very large,0.0,0,0.3333333333333333,3,0.5,3,0.1666666666666666,2,6.0,0.1875,8.0,0.25,10.0,0.3125,8.0,0.25,0.3954434002924965,32
1582,[Tr][Ta][R][W][Ta][W][Ta][W][Tr][Tr][Ta][R][W][R][Tr][Ta][W][Ta][Tr][Ta][Tr][Tr][R][R][Ta][R][W][Tr][R][Ta][R][Ta],B-A-R-W-A-W-A-W-B-B-A-R-W-R-B-A-W-A-B-A-B-B-R-R-A-R-W-B-R-A-R-A,-14.259966488888892,0.2730014376982621,small,very large,0.0,0,0.6666666666666666,2,0.0,0,0.3333333333333333,2,6.0,0.1875,8.0,0.25,10.0,0.3125,8.0,0.25,0.3954434002924965,32
1583,[R][Ta][Ta][Tr][Ta][Tr][Tr][Ta][W][W][R][Tr][W][W][Ta][Tr][R][Ta][R][Ta][Ta][Tr][R][Tr][Ta][W][R][R][Ta][R][W][Tr],R-A-A-B-A-B-B-A-W-W-R-B-W-W-A-B-R-A-R-A-A-B-R-B-A-W-R-R-A-R-W-B,-13.85385602222222,0.1114315151950237,small,medium,0.3333333333333333,2,0.1666666666666666,2,0.3333333333333333,2,0.1666666666666666,2,6.0,0.1875,8.0,0.25,10.0,0.3125,8.0,0.25,0.3954434002924965,32
1584,[Tr][Tr][R][W][Tr][Ta][Tr][Ta][Tr][R][Ta][Tr][W][Ta][R][W][R][R][Ta][Tr][R][Ta][Ta][W][W][Ta][R][W][Ta][Ta][Tr][R],B-B-R-W-B-A-B-A-B-R-A-B-W-A-R-W-R-R-A-B-R-A-A-W-W-A-R-W-A-A-B-R,-13.314145733333325,0.1286440690734124,small,large,0.2,2,0.2,2,0.4,2,0.2,2,6.0,0.1875,8.0,0.25,10.0,0.3125,8.0,0.25,0.3954434002924965,32
1585,[Ta][Ta][W][Ta][R][Ta][Tr][R][W][Ta][Tr][Ta][R][W][R][Ta][Tr][W][R][W][Tr][R][Ta][W][Ta][W][Tr][Ta][R][Tr][Tr][W][Tr][R],A-A-W-A-R-A-B-R-W-A-B-A-R-W-R-A-B-W-R-W-B-R-A-W-A-W-B-A-R-B-B-W-B-R,-13.23287582222222,-0.1581020210809026,small,very small,0.0,0,0.5,2,0.5,2,0.0,0,8.0,0.2352941176470588,8.0,0.2352941176470588,10.0,0.2941176470588235,8.0,0.2352941176470588,0.3917037174801607,34
1586,[Ta][Ta][Ta][Tr][W][W][Ta][W][Ta][Tr][Ta][Tr][W][R][Tr][W][R][W][R][W][R][Tr][Tr][W][Ta][R][R][R][Tr][Ta][R][Tr][Ta][Ta],A-A-A-B-W-W-A-W-A-B-A-B-W-R-B-W-R-W-R-W-R-B-B-W-A-R-R-R-B-A-R-B-A-A,-13.74647133333333,0.0027597390234103,small,small,0.2,2,0.2,2,0.4,3,0.2,3,8.0,0.2352941176470588,8.0,0.2352941176470588,10.0,0.2941176470588235,8.0,0.2352941176470588,0.3917037174801607,34
1587,[W][W][Ta][Ta][Ta][Tr][Ta][Ta][W][W][R][R][Ta][Tr][Tr][W][R][Ta][R][R][Ta][W][Ta][R][Tr][Tr][R][Ta][W][Tr][Tr][Tr][W][R],W-W-A-A-A-B-A-A-W-W-R-R-A-B-B-W-R-A-R-R-A-W-A-R-B-B-R-A-W-B-B-B-W-R,-13.25300373333334,0.2307202143615193,small,very large,0.2222222222222222,2,0.3333333333333333,3,0.2222222222222222,3,0.2222222222222222,2,8.0,0.2352941176470588,8.0,0.2352941176470588,10.0,0.2941176470588235,8.0,0.2352941176470588,0.3917037174801607,34
1588,[Ta][Tr][W][Ta][W][Ta][R][W][R][Ta][Tr][Tr][Ta][Tr][R][R][Tr][W][Ta][R][W][R][W][W][R][Ta][Ta][Tr][W][Tr][R][Ta][Tr][Ta],A-B-W-A-W-A-R-W-R-A-B-B-A-B-R-R-B-W-A-R-W-R-W-W-R-A-A-B-W-B-R-A-B-A,-12.515943822222225,-0.0120248299444699,medium,small,0.25,2,0.25,2,0.25,2,0.25,2,8.0,0.2352941176470588,8.0,0.2352941176470588,10.0,0.2941176470588235,8.0,0.2352941176470588,0.3917037174801607,34
1589,[Ta][Tr][Ta][W][Ta][R][R][R][W][Tr][R][Ta][R][Ta][W][Tr][Ta][Tr][Tr][R][W][R][W][Tr][Ta][Ta][Tr][R][W][Tr][W][Ta][Ta][W],A-B-A-W-A-R-R-R-W-B-R-A-R-A-W-B-A-B-B-R-W-R-W-B-A-A-B-R-W-B-W-A-A-W,-12.835611400000005,0.1378477244137554,small,large,0.0,0,0.25,2,0.5,2,0.25,3,8.0,0.2352941176470588,8.0,0.2352941176470588,10.0,0.2941176470588235,8.0,0.2352941176470588,0.3917037174801607,34
1590,[R][W][R][W][Ta][W][R][W][Ta][W][R][Ta][W][Ta][Ta][Tr][Tr][R][W][R][W][Ta][R][R][Tr][Tr][Ta][Ta][Tr][Ta][W][Tr][W][Tr][Ta][Tr],R-W-R-W-A-W-R-W-A-W-R-A-W-A-A-B-B-R-W-R-W-A-R-R-B-B-A-A-B-A-W-B-W-B-A-B,-11.62897628888889,-0.3327983273555328,medium,very small,0.0,0,0.4,2,0.4,2,0.2,2,10.0,0.2777777777777778,8.0,0.2222222222222222,10.0,0.2777777777777778,8.0,0.2222222222222222,0.3851266815829532,36
1591,[Ta][Tr][Tr][W][R][R][W][Tr][Ta][R][R][W][Ta][R][Ta][Ta][R][W][W][Ta][W][Tr][Ta][Tr][Tr][W][Ta][Tr][W][W][R][W][Tr][Ta][Ta][R],A-B-B-W-R-R-W-B-A-R-R-W-A-R-A-A-R-W-W-A-W-B-A-B-B-W-A-B-W-W-R-W-B-A-A-R,-11.634700177777775,0.0131280318698292,medium,small,0.25,2,0.25,2,0.25,2,0.25,2,10.0,0.2777777777777778,8.0,0.2222222222222222,10.0,0.2777777777777778,8.0,0.2222222222222222,0.3851266815829532,36
1592,[Tr][W][Ta][Tr][Ta][R][W][R][Ta][Tr][W][R][W][Ta][R][Tr][R][Ta][W][Ta][Ta][W][R][Tr][W][W][Tr][W][Tr][Ta][Ta][Tr][Ta][R][W][R],B-W-A-B-A-R-W-R-A-B-W-R-W-A-R-B-R-A-W-A-A-W-R-B-W-W-B-W-B-A-A-B-A-R-W-R,-12.231780333333328,0.1094431973009564,medium,medium,0.3333333333333333,2,0.0,0,0.6666666666666666,2,0.0,0,10.0,0.2777777777777778,8.0,0.2222222222222222,10.0,0.2777777777777778,8.0,0.2222222222222222,0.3851266815829532,36
1593,[Ta][W][R][Ta][W][Tr][Ta][Tr][Tr][Tr][Ta][W][W][R][W][Ta][W][Ta][W][Ta][Ta][R][Ta][Ta][W][R][Tr][R][R][Tr][R][Tr][R][Tr][W][W],A-W-R-A-W-B-A-B-B-B-A-W-W-R-W-A-W-A-W-A-A-R-A-A-W-R-B-R-R-B-R-B-R-B-W-W,-12.55566735555556,0.2154851297105855,medium,large,0.3333333333333333,2,0.1666666666666666,3,0.3333333333333333,2,0.1666666666666666,2,10.0,0.2777777777777778,8.0,0.2222222222222222,10.0,0.2777777777777778,8.0,0.2222222222222222,0.3851266815829532,36
1594,[Ta][R][R][W][Ta][W][W][W][Tr][W][Tr][W][W][Ta][Ta][R][Ta][R][Tr][R][Tr][W][Tr][Ta][Tr][Tr][W][Ta][Ta][R][W][Ta][R][Tr][R][Ta],A-R-R-W-A-W-W-W-B-W-B-W-W-A-A-R-A-R-B-R-B-W-B-A-B-B-W-A-A-R-W-A-R-B-R-A,-13.236675066666676,0.015022821492384,small,small,0.3333333333333333,3,0.1666666666666666,2,0.3333333333333333,2,0.1666666666666666,2,10.0,0.2777777777777778,8.0,0.2222222222222222,10.0,0.2777777777777778,8.0,0.2222222222222222,0.3851266815829532,36
1595,[R][Tr][R][R][R][W][W][W][Tr][W][Ta][Tr][W][Tr][Ta][R][Ta][W][Ta][Tr][W][W][R][Tr][Ta][Ta][Tr][W][R][R][W][W][Ta][Tr][Ta][W][Ta][Ta],R-B-R-R-R-W-W-W-B-W-A-B-W-B-A-R-A-W-A-B-W-W-R-B-A-A-B-W-R-R-W-W-A-B-A-W-A-A,-11.698428177777783,0.1648832965578927,medium,large,0.4285714285714285,3,0.0,0,0.2857142857142857,2,0.2857142857142857,3,12.0,0.3157894736842105,8.0,0.2105263157894736,10.0,0.2631578947368421,8.0,0.2105263157894736,0.3770030337576842,38
1596,[R][Tr][R][W][Tr][Ta][W][W][Ta][Tr][W][R][Ta][W][Tr][Ta][R][W][Ta][W][W][Ta][W][Ta][W][Ta][R][Ta][Tr][R][W][Tr][Ta][W][R][Tr][R][Tr],R-B-R-W-B-A-W-W-A-B-W-R-A-W-B-A-R-W-A-W-W-A-W-A-W-A-R-A-B-R-W-B-A-W-R-B-R-B,-10.677110711111116,0.0018794259948205,large,small,1.0,2,0.0,0,0.0,0,0.0,0,12.0,0.3157894736842105,8.0,0.2105263157894736,10.0,0.2631578947368421,8.0,0.2105263157894736,0.3770030337576842,38
1597,[Ta][R][Ta][W][R][Tr][Tr][Ta][Tr][Tr][Tr][R][W][W][Ta][W][R][Ta][Ta][W][R][Tr][W][Ta][W][W][Ta][Tr][W][R][R][R][Ta][Tr][W][W][Ta][W],A-R-A-W-R-B-B-A-B-B-B-R-W-W-A-W-R-A-A-W-R-B-W-A-W-W-A-B-W-R-R-R-A-B-W-W-A-W,-11.220434644444444,0.0960636130918113,medium,medium,0.4285714285714285,2,0.2857142857142857,3,0.1428571428571428,2,0.1428571428571428,3,12.0,0.3157894736842105,8.0,0.2105263157894736,10.0,0.2631578947368421,8.0,0.2105263157894736,0.3770030337576842,38
1598,[W][W][Tr][R][W][W][Ta][Ta][R][Tr][Ta][Tr][R][Tr][W][Ta][W][W][Ta][Tr][W][W][R][Tr][R][Ta][R][Tr][Ta][R][Tr][W][Ta][W][R][Ta][Ta][W],W-W-B-R-W-W-A-A-R-B-A-B-R-B-W-A-W-W-A-B-W-W-R-B-R-A-R-B-A-R-B-W-A-W-R-A-A-W,-11.85472797777778,0.2270699194653522,medium,very large,0.6666666666666666,2,0.0,0,0.3333333333333333,2,0.0,0,12.0,0.3157894736842105,8.0,0.2105263157894736,10.0,0.2631578947368421,8.0,0.2105263157894736,0.3770030337576842,38
1599,[R][Tr][W][W][R][Ta][W][R][Ta][R][Ta][Tr][W][Ta][Ta][Ta][Ta][R][Tr][Ta][Tr][W][W][Tr][Tr][W][W][W][R][R][Ta][W][Tr][Tr][Ta][W][W][R],R-B-W-W-R-A-W-R-A-R-A-B-W-A-A-A-A-R-B-A-B-W-W-B-B-W-W-W-R-R-A-W-B-B-A-W-W-R,-11.773813488888894,-0.0047424053103114,medium,small,0.5,3,0.25,2,0.125,4,0.125,2,12.0,0.3157894736842105,8.0,0.2105263157894736,10.0,0.2631578947368421,8.0,0.2105263157894736,0.3770030337576842,38
1600,[R][R][Ta][R][Tr][R][W][Ta][W][Ta][Tr][Tr][R][Ta][Ta][Tr][Ta][R][Ta][Tr][Ta][W][W][Ta][Tr][Tr][Ta][R][Ta][Ta][R][Tr],R-R-A-R-B-R-W-A-W-A-B-B-R-A-A-B-A-R-A-B-A-W-W-A-B-B-A-R-A-A-R-B,-15.945276222222228,-0.2080153793506445,very small,very small,0.1666666666666666,2,0.3333333333333333,2,0.3333333333333333,2,0.1666666666666666,2,4.0,0.125,8.0,0.25,12.0,0.375,8.0,0.25,0.3811278124459133,32
